episode,cumulative_reward,episode_length,time,epsilon
0,11.0,11,0.0,0.8907012369590634
1,19.0,19,0.0,0.874878703516232
2,33.0,33,0.0,0.8481019526357633
3,34.0,34,0.0,0.8214226052132818
4,18.0,18,0.0,0.8076612223208066
5,25.0,25,0.0,0.788954500088985
6,14.0,14,0.0,0.7786812178597389
7,10.0,10,0.125,0.7714307185981758
8,13.0,13,0.0,0.7621128168445448
9,25.0,25,0.0,0.7445306887509011
10,53.0,53,0.25,0.7086790232669189
11,24.0,24,0.0,0.6930589177327903
12,10.0,10,0.0,0.6866603745922689
13,16.0,16,0.125,0.6765548682328837
14,33.0,33,0.125,0.65621599471354
15,19.0,19,0.0,0.6448066230744194
16,13.0,13,0.0,0.6371241810417515
17,16.0,16,0.125,0.6278049468282729
18,12.0,12,0.0,0.6209127235127083
19,12.0,12,0.0,0.6141027126158716
0,9.0,9,0.0,0.8923843219569512
1,37.0,37,0.0,0.8617856678621075
2,24.0,24,0.0,0.842534746920056
3,14.0,14,0.0,0.831516567680856
4,22.0,22,0.0,0.8145109508645355
5,19.0,19,0.0,0.8001223671969062
6,17.0,17,0.0,0.787478068013027
7,16.0,16,0.0,0.7757723146732095
8,15.0,15,0.0,0.7649669726179298
9,19.0,19,0.0,0.75151083821793
10,10.0,10,0.0,0.7445306887509011
11,16.0,16,0.125,0.7335066254165757
12,11.0,11,0.0,0.7260292534793299
13,36.0,36,0.125,0.7021250574794774
14,13.0,13,0.0,0.6937022982871852
15,15.0,15,0.0,0.6841188195926383
16,13.0,13,0.0,0.675928626537685
17,11.0,11,0.0,0.6690811418568464
18,21.0,21,0.0,0.65621599471354
19,15.0,15,0.125,0.6471906143706554
0,16.0,16,0.0,0.8865082220469924
1,12.0,12,0.0,0.8765301117810599
2,19.0,19,0.0,0.8609742879518154
3,22.0,22,0.125,0.8433276780664717
4,57.0,57,0.0,0.7993726197659037
5,17.0,17,0.0,0.7867409585611657
6,13.0,13,0.0,0.7772253118153657
7,19.0,19,0.125,0.7635384676538263
8,12.0,12,0.0,0.7550271759275934
9,14.0,14,0.0,0.7452255668207806
10,15.0,15,0.125,0.7348750065924577
11,14.0,14,0.0,0.725353562127834
12,13.0,13,0.0,0.716630786705823
13,20.0,20,0.125,0.7034306127144863
14,13.0,13,0.0,0.6949909911470552
15,9.0,9,0.0,0.6892121161714753
16,25.0,25,0.125,0.6734299127906459
17,14.0,14,0.0,0.664762706022866
18,13.0,13,0.0,0.6568225139173121
19,14.0,14,0.125,0.6483861907772779
0,24.0,24,0.0,0.879842853294223
1,18.0,18,0.0,0.8650393134866119
2,30.0,30,0.0,0.8409512614395249
3,41.0,41,0.0,0.8091780610986132
4,13.0,13,0.0,0.7993726197659037
5,17.0,17,0.0,0.7867409585611657
6,21.0,21,0.125,0.7714307185981758
7,12.0,12,0.0,0.762825285836513
8,21.0,21,0.125,0.7480120383157592
9,28.0,28,0.0,0.7287387859454705
10,12.0,12,0.125,0.7206425948149683
11,12.0,12,0.0,0.7126429773769953
12,31.0,31,0.0,0.6924161802373666
13,19.0,19,0.125,0.680325498019759
14,15.0,15,0.0,0.6709411739355112
15,14.0,14,0.125,0.6623085667495062
16,13.0,13,0.0,0.6544000719754482
17,11.0,11,0.0,0.6477881036798898
