episode,cumulative_reward,episode_length,time,epsilon
0,-6.9000006,50,0.0,0.858545010825607
1,-6.300001,50,0.015625,0.8191118053305656
2,-6.300001,50,0.046875,0.7816017799612992
3,-7.500001,50,0.109375,0.7459211401162845
4,-7.500001,50,0.125,0.7119806656106942
5,-7.500001,50,0.125,0.6796954875794602
6,-5.700001,50,0.125,0.6489848762609065
7,-6.9000006,50,0.125,0.6197720391302934
8,-8.1,50,0.125,0.5919839288785074
9,-9.3,50,0.125,0.5655510607557385
10,-8.1,50,0.125,0.5404073388234136
11,-8.700001,50,0.109375,0.5164898906799225
12,-8.1,50,0.125,0.4937389102468636
13,-8.1,50,0.125,0.4720975082226981
14,-8.700001,50,0.125,0.45151156982986246
15,-8.1,50,0.125,0.4319296194996383
16,-8.700001,50,0.140625,0.4133026921564177
17,-8.1,50,0.125,0.3955842107795092
18,-6.300001,50,0.125,0.378729869936326
19,-6.9000006,50,0.125,0.36269752499572594
20,-6.300001,50,0.125,0.347447086744482
21,-7.500001,50,0.125,0.3329404211433676
22,-6.300001,50,0.125,0.3191412539721953
23,-6.300001,50,0.125,0.3060150801253718
24,-5.700001,50,0.125,0.29352907733116157
25,-5.700001,50,0.125,0.2816520240789107
26,-6.9000006,50,0.125,0.2703542215490078
27,-3.9000013,50,0.125,0.2596074193503655
28,-4.500001,50,0.125,0.249384744879728
29,-3.3000014,50,0.125,0.23966063612616534
30,-3.3000014,50,0.140625,0.2304107777527316
31,-3.9000013,50,0.125,0.22161204029545706
32,-3.3000014,50,0.125,0.213242422327641
33,-3.3000014,50,0.125,0.20528099544482448
34,-3.9000013,50,0.125,0.19770785193287838
35,2.699998,50,0.140625,0.19050405498834855
36,-1.5000017,50,0.125,0.1836515913665835
37,0.29999828,50,0.125,0.17713332633923978
38,0.29999828,50,0.140625,0.17093296084853654
39,-0.9000015,50,0.125,0.1650349907511208
40,3.8999977,50,0.125,0.1594246680496336
41,2.5999987,37,0.09375,0.1554499412179239
42,3.8999977,50,0.125,0.15030708689835992
43,3.8999977,50,0.125,0.14541505254367004
44,3.8999977,50,0.125,0.1407616055198206
45,1.9999993,31,0.078125,0.13799115952462832
46,4.399997,55,0.140625,0.1332823256412664
47,3.8999977,50,0.140625,0.1292205986908229
48,3.8999977,50,0.125,0.12535696450127348
49,3.8999977,50,0.140625,0.12168176197466712
0,-7.500001,50,0.015625,0.858545010825607
1,-5.700001,50,0.0,0.8191118053305656
2,-6.300001,50,0.0625,0.7816017799612992
3,-5.700001,50,0.125,0.7459211401162845
4,-5.700001,50,0.140625,0.7119806656106942
5,-6.9000006,50,0.125,0.6796954875794602
6,-1.5000017,50,0.15625,0.6489848762609065
7,-6.9000006,50,0.140625,0.6197720391302934
8,-7.500001,50,0.125,0.5919839288785074
9,-7.500001,50,0.125,0.5655510607557385
10,-0.30000162,50,0.125,0.5404073388234136
11,-6.300001,50,0.125,0.5164898906799225
12,-6.9000006,50,0.125,0.4937389102468636
13,3.8999977,50,0.125,0.4720975082226981
14,3.8999977,50,0.125,0.45151156982986246
15,-2.7000015,50,0.125,0.4319296194996383
16,-5.700001,50,0.125,0.4133026921564177
17,-2.7000015,50,0.125,0.3955842107795092
18,0.8999982,50,0.125,0.378729869936326
19,-3.9000008,50,0.125,0.36269752499572594
20,4.1999974,53,0.140625,0.34655608265863036
21,3.8999977,50,0.140625,0.3320928718395551
22,3.8999977,50,0.125,0.31833504013569364
23,0.8999982,50,0.125,0.30524818580165186
24,3.8999977,50,0.125,0.29279958488495667
25,3.8999977,50,0.125,0.28095810939912963
26,3.8999977,50,0.125,0.269694149487507
27,0.29999828,50,0.125,0.2589795393831751
28,-3.3000014,50,0.171875,0.2487874869798819
29,3.8999977,50,0.125,0.2390925068378163
30,3.9999976,51,0.125,0.22969057600548393
31,6.799996,70,0.1875,0.21754238256285324
32,3.8999977,50,0.109375,0.2093712441447414
33,3.8999977,50,0.125,0.2015986168497651
34,3.8999977,50,0.109375,0.1942050650611063
35,1.9999993,31,0.0625,0.18980328809058167
36,3.8999977,50,0.125,0.18298500127371153
37,1.9999993,31,0.078125,0.17892571032034754
38,3.8999977,50,0.109375,0.17263792923136995
39,-4.500001,50,0.109375,0.16665680684471534
40,6.699996,69,0.171875,0.15887891024090217
41,3.8999977,50,0.125,0.1535688231287183
42,3.8999977,50,0.125,0.148517712020947
43,6.499996,67,0.15625,0.14213329152866805
44,5.9999967,62,0.140625,0.13659450401152953
45,3.8999977,50,0.109375,0.13237124021581198
46,6.499996,67,0.171875,0.1270331885779863
47,3.8999977,50,0.109375,0.12327623563849285
48,3.8999977,50,0.109375,0.11970251145598229
49,3.8999977,50,0.109375,0.11630307985852843
0,-6.300001,50,0.0,0.858545010825607
1,-8.1,50,0.015625,0.8191118053305656
2,-8.1,50,0.0625,0.7816017799612992
3,-5.1000013,50,0.125,0.7459211401162845
4,-8.1,50,0.125,0.7119806656106942
5,-5.700001,50,0.125,0.6796954875794602
6,-7.500001,50,0.125,0.6489848762609065
7,-4.500001,50,0.140625,0.6197720391302934
8,0.29999828,50,0.140625,0.5919839288785074
9,-1.5000017,50,0.140625,0.5655510607557385
10,-6.300001,50,0.125,0.5404073388234136
11,-3.9000013,50,0.125,0.5164898906799225
12,3.8999977,50,0.109375,0.4937389102468636
13,-4.500001,50,0.125,0.4720975082226981
14,-1.5000017,50,0.125,0.45151156982986246
15,-2.7000015,50,0.125,0.4319296194996383
16,0.8999982,50,0.125,0.4133026921564177
17,0.8999982,50,0.140625,0.3955842107795092
18,0.29999888,50,0.125,0.378729869936326
19,1.4999981,50,0.125,0.36269752499572594
20,-3.9000013,50,0.125,0.347447086744482
21,3.8999977,50,0.125,0.3329404211433676
22,3.8999977,50,0.125,0.3191412539721953
23,-0.30000162,50,0.125,0.3060150801253718
24,3.8999977,50,0.125,0.29352907733116157
25,8.400001,86,0.21875,0.2734608764934399
26,0.29999828,50,0.109375,0.26256256094528
27,3.8999977,50,0.109375,0.2521957625183766
28,3.8999977,50,0.15625,0.24233455881683846
29,4.8999968,60,0.15625,0.23113386607627212
30,3.8999977,50,0.125,0.2222998631853217
31,-0.30000162,50,0.125,0.21389669969932534
32,3.8999977,50,0.125,0.2059033633325556
33,3.8999977,50,0.109375,0.1982998665805526
34,2.5999987,37,0.09375,0.19291304229912715
35,3.8999977,50,0.125,0.1859430909798449
36,3.8999977,50,0.109375,0.17931306819760606
37,3.8999977,50,0.125,0.17300639544203042
38,3.8999977,50,0.125,0.16700730274622982
39,3.8999977,50,0.125,0.16130078925367702
40,4.2999973,54,0.140625,0.1554499412179239
41,2.399999,35,0.078125,0.15182303438406938
42,6.2999964,65,0.15625,0.14541505254367004
43,3.8999977,50,0.125,0.1407616055198206
44,3.8999977,50,0.125,0.1363351097853798
45,4.1999974,53,0.125,0.1318784924959191
46,3.8999977,50,0.125,0.12788523129587911
47,3.8999977,50,0.125,0.1240867237426841
48,4.9999967,61,0.140625,0.11970251145598229
49,3.7999978,49,0.109375,0.1163694161009802
0,-5.700001,50,0.015625,0.858545010825607
1,-5.1000013,50,0.0,0.8191118053305656
2,-8.1,50,0.0625,0.7816017799612992
3,-3.3000014,50,0.125,0.7459211401162845
4,-6.9000006,50,0.109375,0.7119806656106942
5,-6.9000006,50,0.125,0.6796954875794602
6,-3.9000013,50,0.171875,0.6489848762609065
7,-3.3000014,50,0.125,0.6197720391302934
8,-5.1000013,50,0.125,0.5919839288785074
9,-2.1000016,50,0.125,0.5655510607557385
10,-6.9000006,50,0.109375,0.5404073388234136
11,-4.500001,50,0.109375,0.5164898906799225
12,-6.300001,50,0.109375,0.4937389102468636
13,-2.7000015,50,0.109375,0.4720975082226981
14,-2.1000016,50,0.109375,0.45151156982986246
15,-5.700001,50,0.109375,0.4319296194996383
16,3.8999977,50,0.125,0.4133026921564177
17,-0.30000162,50,0.109375,0.3955842107795092
18,-0.30000162,50,0.125,0.378729869936326
19,-3.3000014,50,0.125,0.36269752499572594
20,-4.500001,50,0.109375,0.347447086744482
21,3.8999977,50,0.125,0.3329404211433676
22,3.8999977,50,0.125,0.3191412539721953
23,0.8999982,50,0.125,0.3060150801253718
24,-1.5000017,50,0.109375,0.29352907733116157
25,3.8999977,50,0.109375,0.2816520240789107
26,10.500005,98,0.21875,0.2600270536835213
27,0.8999982,50,0.109375,0.24978391340495654
28,3.8999977,50,0.109375,0.24004033697269728
29,-3.3000014,50,0.125,0.2307719603704606
30,2.5999987,37,0.09375,0.2242056241492777
31,3.8999977,50,0.109375,0.21570951560430512
32,3.8999977,50,0.109375,0.20762776716257525
33,3.8999977,50,0.125,0.199940170243389
34,3.8999977,50,0.109375,0.19262750185015803
35,3.8999977,50,0.125,0.18567147650290033
36,3.8999977,50,0.109375,0.17905470051501599
37,3.8999977,50,0.125,0.17276062850001067
38,3.8999977,50,0.109375,0.1667735219994111
39,3.8999977,50,0.109375,0.16107841012842128
40,3.8999977,50,0.125,0.15566105214091247
41,4.699997,58,0.140625,0.14970704629888892
42,3.8999977,50,0.125,0.14484427626955812
43,3.8999977,50,0.125,0.1402186663330785
44,3.7999978,49,0.109375,0.13590451162892317
45,6.3999963,66,0.15625,0.13041786471773326
46,3.8999977,50,0.125,0.12649583917502566
47,3.8999977,50,0.125,0.12276509307515883
48,3.2999978,50,0.125,0.11921629760962424
49,3.8999977,50,0.125,0.11584057894127302
0,-6.300001,50,0.0,0.858545010825607
1,-8.1,50,0.0,0.8191118053305656
2,-6.300001,50,0.0625,0.7816017799612992
3,-6.300001,50,0.125,0.7459211401162845
4,-7.500001,50,0.125,0.7119806656106942
5,-4.500001,50,0.125,0.6796954875794602
6,-3.9000013,50,0.125,0.6489848762609065
7,-4.500001,50,0.125,0.6197720391302934
8,-2.7000015,50,0.125,0.5919839288785074
9,-4.500001,50,0.125,0.5655510607557385
10,-5.700001,50,0.109375,0.5404073388234136
11,1.4999981,50,0.109375,0.5164898906799225
12,-6.300001,50,0.125,0.4937389102468636
13,-3.3000014,50,0.109375,0.4720975082226981
14,-6.300001,50,0.125,0.45151156982986246
15,3.8999977,50,0.125,0.4319296194996383
16,-0.9000015,50,0.125,0.4133026921564177
17,-5.1000013,50,0.125,0.3955842107795092
18,3.8999977,50,0.125,0.378729869936326
19,3.8999977,50,0.109375,0.36269752499572594
20,3.8999977,50,0.109375,0.347447086744482
21,3.8999977,50,0.140625,0.3329404211433676
22,-0.30000162,50,0.125,0.3191412539721953
23,3.8999977,50,0.109375,0.3060150801253718
24,3.8999977,50,0.140625,0.29352907733116157
25,3.8999977,50,0.125,0.2816520240789107
26,1.4999981,50,0.109375,0.2703542215490078
27,3.8999977,50,0.125,0.2596074193503655
28,3.8999977,50,0.15625,0.249384744879728
29,3.8999977,50,0.125,0.23966063612616534
30,3.8999977,50,0.140625,0.2304107777527316
31,3.8999977,50,0.125,0.22161204029545706
32,3.8999977,50,0.125,0.213242422327641
33,3.8999977,50,0.109375,0.20528099544482448
34,3.8999977,50,0.125,0.19770785193287838
35,3.8999977,50,0.125,0.19050405498834855
36,3.8999977,50,0.125,0.1836515913665835
37,3.8999977,50,0.140625,0.17713332633923978
38,4.1999974,53,0.125,0.1705707056205243
39,1.9999993,31,0.078125,0.16689035392763862
40,4.499997,56,0.140625,0.16052440424666203
41,1.4999981,50,0.125,0.1551340654448366
42,3.8999977,50,0.125,0.1500066165685123
43,2.399999,35,0.09375,0.1465669306201492
44,3.8999977,50,0.140625,0.14185730583960487
45,6.2999964,65,0.171875,0.1360764925758009
46,3.8999977,50,0.140625,0.1318784924959191
47,3.8999977,50,0.125,0.12788523129587911
48,3.8999977,50,0.125,0.1240867237426841
49,4.1999974,53,0.140625,0.12026236798785933
0,-8.1,50,0.0,0.858545010825607
1,-6.9000006,50,0.015625,0.8191118053305656
2,-7.500001,50,0.046875,0.7816017799612992
3,-6.300001,50,0.125,0.7459211401162845
4,-4.500001,50,0.109375,0.7119806656106942
5,-5.700001,50,0.125,0.6796954875794602
6,-7.500001,50,0.15625,0.6489848762609065
7,-2.7000015,50,0.125,0.6197720391302934
8,-7.500001,50,0.125,0.5919839288785074
9,-5.1000013,50,0.140625,0.5655510607557385
10,1.4999981,50,0.125,0.5404073388234136
11,-0.9000015,50,0.125,0.5164898906799225
12,-6.9000006,50,0.109375,0.4937389102468636
13,3.8999977,50,0.109375,0.4720975082226981
14,-3.3000014,50,0.109375,0.45151156982986246
15,-6.300001,50,0.140625,0.4319296194996383
16,3.8999977,50,0.125,0.4133026921564177
17,3.8999977,50,0.125,0.3955842107795092
18,3.8999977,50,0.125,0.378729869936326
19,3.2999978,50,0.140625,0.36269752499572594
20,-5.700001,50,0.125,0.347447086744482
21,-3.9000013,50,0.125,0.3329404211433676
22,-5.700001,50,0.125,0.3191412539721953
23,3.8999977,50,0.140625,0.3060150801253718
24,3.8999977,50,0.125,0.29352907733116157
25,-2.7000015,50,0.140625,0.2816520240789107
26,-3.3000014,50,0.125,0.2703542215490078
27,3.8999977,50,0.109375,0.2596074193503655
28,4.0999975,52,0.125,0.24898637389374484
29,3.8999977,50,0.171875,0.23928169392243082
30,8.400001,86,0.21875,0.22368379041880082
31,3.8999977,50,0.125,0.21521313200517855
32,3.8999977,50,0.125,0.20715559247724652
33,4.2999973,54,0.125,0.1988942540292558
34,4.1999974,53,0.140625,0.19120833449480812
35,3.8999977,50,0.125,0.18432152275620062
36,3.8999977,50,0.125,0.1777705847894403
37,3.8999977,50,0.125,0.17153913983737895
38,4.2999973,54,0.140625,0.16515008327854458
39,6.1999965,64,0.171875,0.15801135381165465
40,6.1999965,64,0.171875,0.15131518988141462
41,4.8999968,60,0.15625,0.14541505254367004
42,-3.9000013,50,0.140625,0.1407616055198206
