episode,cumulative_reward,episode_length,time,epsilon
0,11.0,11,0.007812,0.8907012369590634
1,33.0,33,0.0,0.8634108638520896
2,49.0,49,0.007812,0.8245144752517195
3,12.0,12,0.0,0.8152758441983258
4,15.0,15,0.0,0.8038823712095838
5,24.0,24,0.03125,0.7860045858503243
6,31.0,31,0.054688,0.7635384676538263
7,13.0,13,0.023438,0.7543225011477785
8,21.0,21,0.03125,0.7396859502968998
9,12.0,12,0.023438,0.731459178246666
10,11.0,11,0.023438,0.7240042048106812
11,19.0,19,0.03125,0.7113190158251137
12,18.0,18,0.03125,0.6995217673009692
13,12.0,12,0.015625,0.6917740851581768
14,15.0,15,0.023438,0.6822193138171527
15,10.0,10,0.015625,0.675928626537685
16,16.0,16,0.023438,0.6659934617804175
17,10.0,10,0.023438,0.6598642244262768
18,11.0,11,0.015625,0.6531924798261775
19,12.0,12,0.023438,0.6459974267272867
0,16.0,16,0.0,0.8865082220469924
1,12.0,12,0.0,0.8765301117810599
2,16.0,16,0.0,0.8634108638520896
3,24.0,24,0.0,0.8441214025406315
4,18.0,18,0.0,0.8299550965371283
5,43.0,43,0.007812,0.7971278707137457
6,22.0,22,0.039062,0.7808705438603247
7,17.0,17,0.03125,0.7685507594819599
8,13.0,13,0.023438,0.7592700548914212
9,23.0,23,0.039062,0.7431430155091988
10,32.0,32,0.054688,0.7213135728428823
11,33.0,33,0.0625,0.6995217673009692
12,12.0,12,0.023438,0.6917740851581768
13,38.0,38,0.070312,0.6678442169103875
14,11.0,11,0.015625,0.6610851734171372
15,13.0,13,0.023438,0.6531924798261775
16,14.0,14,0.023438,0.6448066230744194
17,11.0,11,0.023438,0.6382996044354209
18,14.0,14,0.023438,0.6301207952245815
19,16.0,16,0.03125,0.6209127235127083
0,13.0,13,0.0,0.8890215147672444
1,17.0,17,0.007812,0.874878703516232
2,17.0,17,0.0,0.8609742879518154
3,11.0,11,0.0,0.8521024553212788
4,10.0,10,0.0,0.8441214025406315
5,18.0,18,0.0,0.8299550965371283
